original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb,verb_changed,verb_change_log,adjective_changed,adjective_change_log,preposition_changed,preposition_change_log,und_changed,und_change_log
6,swapped,4,31,begehrte,NP1-Causality,Eva,begehrte,"Tobias,",weil,sie,schon seit Langem,einsam war,und,eine Partnerschaft,suchte,"Eva begehrte Tobias, weil sie schon seit Langem einsam war und eine Partnerschaft suchte.",ok_prefix_keep_particle_or_punctuation,Michael,Eva,Tobias,Maria,NP2,,,fancied,ExpStim,7.0,86.0,0.91,-94,NP2,vergötterte,einbildete,0.09,10.0,,"Der Mann bildete sich die Rivalin ein, weil sie schon seit Langem gefährlich war und die Bedrohung hervorrief. ",gefährlich,62.41,10.0,31.25,31.25,suboptimal,nonamb,True,vergötterte -> begehrte (Eng: fancied),True,alleine war -> einsam war,True,seit Langem -> schon seit Langem,True,eine Parternschaft suchte -> eine Partnerschaft suchte
7,original,5,31,begehrte,NP2-Causality,Michael,begehrte,"Maria,",weil,sie,schon seit Langem,hübsch war,und,die Konkurrenz,übertraf,"Michael begehrte Maria, weil sie schon seit Langem hübsch war und die Konkurrenz übertraf.",ok_prefix_keep_particle_or_punctuation,Michael,Eva,Tobias,Maria,NP2,,,fancied,ExpStim,7.0,86.0,0.91,-94,NP2,vergötterte,einbildete,0.09,10.0,,"Der Mann bildete sich die Rivalin ein, weil er schon seit Langem paranoid war und die Verfolgung witterte.",schmerzfrei,1.68,11.0,31.25,31.25,suboptimal,nonamb,True,vergötterte -> begehrte (Eng: fancied),True,grandios war -> hübsch war,True,seit Langem -> schon seit Langem,True,Attraktivität ausstrahlte -> die Konkurrenz übertraf
7,both_male,6,31,begehrte,NP2-Causality,Michael,begehrte,"Tobias,",weil,er,schon seit Langem,hübsch war,und,die Konkurrenz,übertraf,"Michael begehrte Tobias, weil er schon seit Langem hübsch war und die Konkurrenz übertraf.",ok_prefix_keep_particle_or_punctuation,Michael,Eva,Tobias,Maria,NP2,,,fancied,ExpStim,7.0,86.0,0.91,-94,NP2,vergötterte,einbildete,0.09,10.0,,"Der Mann bildete sich die Rivalin ein, weil er schon seit Langem paranoid war und die Verfolgung witterte.",schmerzfrei,1.68,11.0,31.25,31.25,suboptimal,nonamb,True,vergötterte -> begehrte (Eng: fancied),True,grandios war -> hübsch war,True,seit Langem -> schon seit Langem,True,Attraktivität ausstrahlte -> die Konkurrenz übertraf
7,both_female,7,31,begehrte,NP2-Causality,Eva,begehrte,"Maria,",weil,sie,schon seit Langem,hübsch war,und,die Konkurrenz,übertraf,"Eva begehrte Maria, weil sie schon seit Langem hübsch war und die Konkurrenz übertraf.",ok_prefix_keep_particle_or_punctuation,Michael,Eva,Tobias,Maria,NP2,,,fancied,ExpStim,7.0,86.0,0.91,-94,NP2,vergötterte,einbildete,0.09,10.0,,"Der Mann bildete sich die Rivalin ein, weil er schon seit Langem paranoid war und die Verfolgung witterte.",schmerzfrei,1.68,11.0,31.25,31.25,suboptimal,nonamb,True,vergötterte -> begehrte (Eng: fancied),True,grandios war -> hübsch war,True,seit Langem -> schon seit Langem,True,Attraktivität ausstrahlte -> die Konkurrenz übertraf
7,swapped,8,31,begehrte,NP2-Causality,Eva,begehrte,"Tobias,",weil,er,schon seit Langem,hübsch war,und,die Konkurrenz,übertraf,"Eva begehrte Tobias, weil er schon seit Langem hübsch war und die Konkurrenz übertraf.",ok_prefix_keep_particle_or_punctuation,Michael,Eva,Tobias,Maria,NP2,,,fancied,ExpStim,7.0,86.0,0.91,-94,NP2,vergötterte,einbildete,0.09,10.0,,"Der Mann bildete sich die Rivalin ein, weil er schon seit Langem paranoid war und die Verfolgung witterte.",schmerzfrei,1.68,11.0,31.25,31.25,suboptimal,nonamb,True,vergötterte -> begehrte (Eng: fancied),True,grandios war -> hübsch war,True,seit Langem -> schon seit Langem,True,Attraktivität ausstrahlte -> die Konkurrenz übertraf
28,original,1,32,fürchtete,NP1-Causality,Christian,fürchtete,"Nicole,",weil,er,schon von jeher,ängstlich war,und,die Kollegen,mied,"Christian fürchtete Nicole, weil er schon von jeher ängstlich war und die Kollegen mied.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil er von Anfang an bodenständig war und die Einfachheit lebte.  ",bodenständig,1.58,12.0,12.5,12.5,suboptimal,nonamb,False,,True,misstrauisch war -> ängstlich war,True,schon immer -> schon von jeher,True,Regularien verachtete -> die Kollegen mied
28,both_male,2,32,fürchtete,NP1-Causality,Christian,fürchtete,"David,",weil,er,schon von jeher,ängstlich war,und,die Kollegen,mied,"Christian fürchtete David, weil er schon von jeher ängstlich war und die Kollegen mied.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil er von Anfang an bodenständig war und die Einfachheit lebte.  ",bodenständig,1.58,12.0,12.5,12.5,suboptimal,nonamb,False,,True,misstrauisch war -> ängstlich war,True,schon immer -> schon von jeher,True,Regularien verachtete -> die Kollegen mied
28,both_female,3,32,fürchtete,NP1-Causality,Susanne,fürchtete,"Nicole,",weil,sie,schon von jeher,ängstlich war,und,die Kollegen,mied,"Susanne fürchtete Nicole, weil sie schon von jeher ängstlich war und die Kollegen mied.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil er von Anfang an bodenständig war und die Einfachheit lebte.  ",bodenständig,1.58,12.0,12.5,12.5,suboptimal,nonamb,False,,True,misstrauisch war -> ängstlich war,True,schon immer -> schon von jeher,True,Regularien verachtete -> die Kollegen mied
28,swapped,4,32,fürchtete,NP1-Causality,Susanne,fürchtete,"David,",weil,sie,schon von jeher,ängstlich war,und,die Kollegen,mied,"Susanne fürchtete David, weil sie schon von jeher ängstlich war und die Kollegen mied.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil er von Anfang an bodenständig war und die Einfachheit lebte.  ",bodenständig,1.58,12.0,12.5,12.5,suboptimal,nonamb,False,,True,misstrauisch war -> ängstlich war,True,schon immer -> schon von jeher,True,Regularien verachtete -> die Kollegen mied
29,original,5,32,fürchtete,NP2-Causality,Christian,fürchtete,"Nicole,",weil,sie,schon von jeher,reizbar war,und,die Kollegen,einschüchterte,"Christian fürchtete Nicole, weil sie schon von jeher reizbar war und die Kollegen einschüchterte.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil sie von Anfang an opportunistisch war und die Lage nutzte.",opportunistisch,1.21,15.0,12.5,12.5,suboptimal,nonamb,False,,True,opportunistisch war -> reizbar war,True,schon immer -> schon von jeher,True,die Lage ausnutzte -> die Kollegen einschüchterte
29,both_male,6,32,fürchtete,NP2-Causality,Christian,fürchtete,"David,",weil,er,schon von jeher,reizbar war,und,die Kollegen,einschüchterte,"Christian fürchtete David, weil er schon von jeher reizbar war und die Kollegen einschüchterte.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil sie von Anfang an opportunistisch war und die Lage nutzte.",opportunistisch,1.21,15.0,12.5,12.5,suboptimal,nonamb,False,,True,opportunistisch war -> reizbar war,True,schon immer -> schon von jeher,True,die Lage ausnutzte -> die Kollegen einschüchterte
29,both_female,7,32,fürchtete,NP2-Causality,Susanne,fürchtete,"Nicole,",weil,sie,schon von jeher,reizbar war,und,die Kollegen,einschüchterte,"Susanne fürchtete Nicole, weil sie schon von jeher reizbar war und die Kollegen einschüchterte.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil sie von Anfang an opportunistisch war und die Lage nutzte.",opportunistisch,1.21,15.0,12.5,12.5,suboptimal,nonamb,False,,True,opportunistisch war -> reizbar war,True,schon immer -> schon von jeher,True,die Lage ausnutzte -> die Kollegen einschüchterte
29,swapped,8,32,fürchtete,NP2-Causality,Susanne,fürchtete,"David,",weil,er,schon von jeher,reizbar war,und,die Kollegen,einschüchterte,"Susanne fürchtete David, weil er schon von jeher reizbar war und die Kollegen einschüchterte.",ok_prefix_keep_particle_or_punctuation,Christian,Susanne,David,Nicole,NP2,,,feared,ExpStim,6.0,106.0,-2.09,-85,NP2,fürchtete,fürchtete,2.98,9.0,,"Der Landwirt fürchtete die Politikerin, weil sie von Anfang an opportunistisch war und die Lage nutzte.",opportunistisch,1.21,15.0,12.5,12.5,suboptimal,nonamb,False,,True,opportunistisch war -> reizbar war,True,schon immer -> schon von jeher,True,die Lage ausnutzte -> die Kollegen einschüchterte
126,original,1,33,verzieh,NP1-Causality,Thomas,verzieh,"Birgit,",weil,er,in der Morgendämmerung,geduldig war,und,die Erklärung,akzeptierte,"Thomas verzieh Birgit, weil er in der Morgendämmerung geduldig war und die Erklärung akzeptierte.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil er in der Morgendämmerung gutmütig war und den Frieden suchte.",gutmütig,1.73,8.0,62.5,62.5,suboptimal,nonamb,False,,True,gutmütig war -> geduldig war,False,,True,Konflikt vermied -> die Erklärung akzeptierte
126,both_male,2,33,verzieh,NP1-Causality,Thomas,verzieh,"Wolfgang,",weil,er,in der Morgendämmerung,geduldig war,und,die Erklärung,akzeptierte,"Thomas verzieh Wolfgang, weil er in der Morgendämmerung geduldig war und die Erklärung akzeptierte.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil er in der Morgendämmerung gutmütig war und den Frieden suchte.",gutmütig,1.73,8.0,62.5,62.5,suboptimal,nonamb,False,,True,gutmütig war -> geduldig war,False,,True,Konflikt vermied -> die Erklärung akzeptierte
126,both_female,3,33,verzieh,NP1-Causality,Jana,verzieh,"Birgit,",weil,sie,in der Morgendämmerung,geduldig war,und,die Erklärung,akzeptierte,"Jana verzieh Birgit, weil sie in der Morgendämmerung geduldig war und die Erklärung akzeptierte.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil er in der Morgendämmerung gutmütig war und den Frieden suchte.",gutmütig,1.73,8.0,62.5,62.5,suboptimal,nonamb,False,,True,gutmütig war -> geduldig war,False,,True,Konflikt vermied -> die Erklärung akzeptierte
126,swapped,4,33,verzieh,NP1-Causality,Jana,verzieh,"Wolfgang,",weil,sie,in der Morgendämmerung,geduldig war,und,die Erklärung,akzeptierte,"Jana verzieh Wolfgang, weil sie in der Morgendämmerung geduldig war und die Erklärung akzeptierte.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil er in der Morgendämmerung gutmütig war und den Frieden suchte.",gutmütig,1.73,8.0,62.5,62.5,suboptimal,nonamb,False,,True,gutmütig war -> geduldig war,False,,True,Konflikt vermied -> die Erklärung akzeptierte
127,original,5,33,verzieh,NP2-Causality,Thomas,verzieh,"Birgit,",weil,sie,in der Morgendämmerung,reuig war,und,die Schuld,eingestand,"Thomas verzieh Birgit, weil sie in der Morgendämmerung reuig war und die Schuld eingestand.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil sie in der Morgendämmerung schuldbewusst war und die Entschuldigung äußerte.",schuldbewusst,0.12,13.0,62.5,62.5,suboptimal,nonamb,False,,True,schuldbewusst war -> reuig war,False,,True,Reue zeigte -> die Schuld eingestand
127,both_male,6,33,verzieh,NP2-Causality,Thomas,verzieh,"Wolfgang,",weil,er,in der Morgendämmerung,reuig war,und,die Schuld,eingestand,"Thomas verzieh Wolfgang, weil er in der Morgendämmerung reuig war und die Schuld eingestand.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil sie in der Morgendämmerung schuldbewusst war und die Entschuldigung äußerte.",schuldbewusst,0.12,13.0,62.5,62.5,suboptimal,nonamb,False,,True,schuldbewusst war -> reuig war,False,,True,Reue zeigte -> die Schuld eingestand
127,both_female,7,33,verzieh,NP2-Causality,Jana,verzieh,"Birgit,",weil,sie,in der Morgendämmerung,reuig war,und,die Schuld,eingestand,"Jana verzieh Birgit, weil sie in der Morgendämmerung reuig war und die Schuld eingestand.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil sie in der Morgendämmerung schuldbewusst war und die Entschuldigung äußerte.",schuldbewusst,0.12,13.0,62.5,62.5,suboptimal,nonamb,False,,True,schuldbewusst war -> reuig war,False,,True,Reue zeigte -> die Schuld eingestand
127,swapped,8,33,verzieh,NP2-Causality,Jana,verzieh,"Wolfgang,",weil,er,in der Morgendämmerung,reuig war,und,die Schuld,eingestand,"Jana verzieh Wolfgang, weil er in der Morgendämmerung reuig war und die Schuld eingestand.",ok_prefix_keep_particle_or_punctuation,Thomas,Jana,Wolfgang,Birgit,neutral,,,forgave,AgEvo,7.0,43.0,-0.27,5,neutral,verzieh,verzieh,0.21,7.0,,"Der Vater verzieh der Diebin, weil sie in der Morgendämmerung schuldbewusst war und die Entschuldigung äußerte.",schuldbewusst,0.12,13.0,62.5,62.5,suboptimal,nonamb,False,,True,schuldbewusst war -> reuig war,False,,True,Reue zeigte -> die Schuld eingestand
92,original,1,34,grüßte,NP1-Causality,Frank,grüßte,"Anna,",weil,er,schon seit jeher,höflich war,und,die Tür,aufhielt,"Frank grüßte Anna, weil er schon seit jeher höflich war und die Tür aufhielt.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil er von Anfang an wohlerzogen war und die Etikette wahrte.",wohlerzogen,0.27,11.0,68.75,68.75,suboptimal,nonamb,False,,True,wohlerzogen war -> höflich war,True,seit jeher -> schon seit jeher,True,Umgangsregeln achtete -> die Tür aufhielt
92,both_male,2,34,grüßte,NP1-Causality,Frank,grüßte,"Uwe,",weil,er,schon seit jeher,höflich war,und,die Tür,aufhielt,"Frank grüßte Uwe, weil er schon seit jeher höflich war und die Tür aufhielt.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil er von Anfang an wohlerzogen war und die Etikette wahrte.",wohlerzogen,0.27,11.0,68.75,68.75,suboptimal,nonamb,False,,True,wohlerzogen war -> höflich war,True,seit jeher -> schon seit jeher,True,Umgangsregeln achtete -> die Tür aufhielt
92,both_female,3,34,grüßte,NP1-Causality,Petra,grüßte,"Anna,",weil,sie,schon seit jeher,höflich war,und,die Tür,aufhielt,"Petra grüßte Anna, weil sie schon seit jeher höflich war und die Tür aufhielt.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil er von Anfang an wohlerzogen war und die Etikette wahrte.",wohlerzogen,0.27,11.0,68.75,68.75,suboptimal,nonamb,False,,True,wohlerzogen war -> höflich war,True,seit jeher -> schon seit jeher,True,Umgangsregeln achtete -> die Tür aufhielt
92,swapped,4,34,grüßte,NP1-Causality,Petra,grüßte,"Uwe,",weil,sie,schon seit jeher,höflich war,und,die Tür,aufhielt,"Petra grüßte Uwe, weil sie schon seit jeher höflich war und die Tür aufhielt.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil er von Anfang an wohlerzogen war und die Etikette wahrte.",wohlerzogen,0.27,11.0,68.75,68.75,suboptimal,nonamb,False,,True,wohlerzogen war -> höflich war,True,seit jeher -> schon seit jeher,True,Umgangsregeln achtete -> die Tür aufhielt
93,original,5,34,grüßte,NP2-Causality,Frank,grüßte,"Anna,",weil,sie,schon seit jeher,bekannt war,und,das Geschäft,führte,"Frank grüßte Anna, weil sie schon seit jeher bekannt war und das Geschäft führte.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil sie von Anfang an vorrangig war und den Status genoss.",vorrangig,18.77,9.0,68.75,68.75,suboptimal,nonamb,False,,True,angesehen war -> bekannt war,True,seit jeher -> schon seit jeher,True,Autorität verkörperte -> das Geschäft führte
93,both_male,6,34,grüßte,NP2-Causality,Frank,grüßte,"Uwe,",weil,er,schon seit jeher,bekannt war,und,das Geschäft,führte,"Frank grüßte Uwe, weil er schon seit jeher bekannt war und das Geschäft führte.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil sie von Anfang an vorrangig war und den Status genoss.",vorrangig,18.77,9.0,68.75,68.75,suboptimal,nonamb,False,,True,angesehen war -> bekannt war,True,seit jeher -> schon seit jeher,True,Autorität verkörperte -> das Geschäft führte
93,both_female,7,34,grüßte,NP2-Causality,Petra,grüßte,"Anna,",weil,sie,schon seit jeher,bekannt war,und,das Geschäft,führte,"Petra grüßte Anna, weil sie schon seit jeher bekannt war und das Geschäft führte.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil sie von Anfang an vorrangig war und den Status genoss.",vorrangig,18.77,9.0,68.75,68.75,suboptimal,nonamb,False,,True,angesehen war -> bekannt war,True,seit jeher -> schon seit jeher,True,Autorität verkörperte -> das Geschäft führte
93,swapped,8,34,grüßte,NP2-Causality,Petra,grüßte,"Uwe,",weil,er,schon seit jeher,bekannt war,und,das Geschäft,führte,"Petra grüßte Uwe, weil er schon seit jeher bekannt war und das Geschäft führte.",ok_prefix_keep_particle_or_punctuation,Frank,Petra,Uwe,Anna,neutral,,,greeted,AgP,7.0,68.0,1.27,-8,neutral,grüßte,grüßte,0.76,7.0,,"Der Dörfler grüßte die Bürgermeisterin, weil sie von Anfang an vorrangig war und den Status genoss.",vorrangig,18.77,9.0,68.75,68.75,suboptimal,nonamb,False,,True,angesehen war -> bekannt war,True,seit jeher -> schon seit jeher,True,Autorität verkörperte -> das Geschäft führte
98,original,1,35,berührte,NP1-Causality,Daniel,berührte,"Julia,",weil,er,an dem Ort,fachkundig war,und,die Untersuchung,durchführte,"Daniel berührte Julia, weil er an dem Ort fachkundig war und die Untersuchung durchführte.",ok_prefix_keep_particle_or_punctuation,Daniel,Nina,Philipp,Julia,neutral,,,grabbed,AgP,7.0,160.0,-1.45,-5,neutral,schnappte sich,schnappte,1.22,9.0,,"Der Dieb schnappte sich die Rivalin, weil er von Anfang an clever war und den Plan umsetzte.",gerissen,7.39,8.0,81.25,81.25,optimal,nonamb,True,schnappte sich -> berührte (Eng: grabbed),True,clever war -> fachkundig war,False,,True,den Plan umsetzte -> die Untersuchung durchführte
